age,workclass,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,non_zero_capital_gain,non_zero_capital_loss
31-50,Private,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,13,Widowed,Tech-support,Unmarried,White,Female,0,0,0-10,United-States,<=50K,,
31-50,Private,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,12,Never-married,Other-service,Own-child,White,Male,0,0,11-30,Other,<=50K,,
51-70,Self-emp-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,11-30,United-States,<=50K,,
17-30,Private,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,0-10,Other,<=50K,,
51-70,Private,9,Divorced,Adm-clerical,Unmarried,White,Male,0,0,11-30,United-States,<=50K,,
51-70,Private,9,Separated,Transport-moving,Unmarried,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,8,Never-married,Transport-moving,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,11-30,United-States,<=50K,,
31-50,Self-emp-not-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51-70,United-States,>50K,,
31-50,Private,6,Divorced,Transport-moving,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Married-spouse-absent,Adm-clerical,Own-child,Other,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,31-50,Other,<=50K,,
51-70,Private,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,9,Divorced,Other-service,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Local-gov,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,12,Never-married,Other-service,Not-in-family,White,Female,0,0,70+,United-States,>50K,,
17-30,Private,9,Never-married,Adm-clerical,Other-relative,Black,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,6,Widowed,Farming-fishing,Unmarried,White,Female,0,0,51-70,United-States,<=50K,,
31-50,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,Other,<=50K,,
31-50,Federal-gov,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,10,Never-married,Handlers-cleaners,Own-child,Black,Female,0,0,11-30,United-States,<=50K,,
17-30,Self-emp-not-inc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Sales,Own-child,White,Male,0,0,11-30,United-States,<=50K,,
17-30,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,5,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,31-50,Other,<=50K,,
31-50,Private,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,31-50,Other,>50K,,
51-70,Private,7,Separated,Other-service,Not-in-family,Black,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,13,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Never-married,Exec-managerial,Other-relative,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,13,Never-married,Sales,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,11-30,United-States,<=50K,,
17-30,Private,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,Other,<=50K,,
31-50,Private,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Local-gov,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,8,Never-married,Tech-support,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,11-30,United-States,<=50K,,
31-50,State-gov,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,51-70,United-States,>50K,,
31-50,Private,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,11,Never-married,Exec-managerial,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,11-30,United-States,<=50K,,
31-50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70+,United-States,>50K,,
31-50,Private,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,31-50,Other,<=50K,,
70+,Private,4,Widowed,Other-service,Not-in-family,White,Female,0,0,0-10,United-States,<=50K,,
51-70,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,>50K,,
51-70,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,31-50,United-States,<=50K,,
70+,Private,12,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,9,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,31-50,Other,<=50K,,
17-30,Private,9,Divorced,Other-service,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
51-70,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Self-emp-not-inc,2,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,51-70,United-States,<=50K,,
17-30,Self-emp-inc,10,Never-married,Sales,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Self-emp-not-inc,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,State-gov,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,51-70,United-States,<=50K,,
17-30,Private,8,Never-married,Sales,Own-child,Black,Female,0,0,11-30,United-States,<=50K,,
17-30,Private,10,Married-spouse-absent,Sales,Own-child,Black,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,8,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Separated,Prof-specialty,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,4,Widowed,Prof-specialty,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-not-inc,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,51-70,United-States,<=50K,,
51-70,Self-emp-not-inc,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Self-emp-inc,14,Widowed,Exec-managerial,Unmarried,White,Female,0,0,0-10,United-States,<=50K,,
17-30,Private,10,Never-married,Sales,Own-child,White,Male,0,0,11-30,United-States,<=50K,,
31-50,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,Other,<=50K,,
31-50,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,70+,United-States,<=50K,,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,11-30,United-States,<=50K,,
31-50,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,31-50,United-States,>50K,,
17-30,Private,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,31-50,Other,<=50K,,
51-70,Private,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Sales,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-not-inc,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Local-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,10,Never-married,Sales,Not-in-family,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,13,Never-married,Tech-support,Own-child,White,Female,0,0,11-30,United-States,<=50K,,
51-70,Private,10,Married-spouse-absent,Transport-moving,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,7,Divorced,Other-service,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Prof-specialty,Other-relative,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,5,Never-married,Prof-specialty,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Local-gov,13,Never-married,Protective-serv,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,13,Separated,Sales,Not-in-family,White,Female,0,0,31-50,United-States,>50K,,
51-70,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0-10,United-States,>50K,,
31-50,Local-gov,11,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,9,Widowed,Handlers-cleaners,Other-relative,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Federal-gov,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Local-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Other-service,Own-child,Black,Male,0,0,0-10,United-States,<=50K,,
31-50,Private,9,Never-married,Other-service,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-inc,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,State-gov,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,51-70,United-States,>50K,,
51-70,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,11-30,United-States,<=50K,,
17-30,State-gov,9,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,31-50,United-States,>50K,,
17-30,Private,6,Never-married,Prof-specialty,Own-child,Black,Male,0,0,31-50,United-States,<=50K,,
51-70,Self-emp-not-inc,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Private,11,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,0,0,31-50,Other,<=50K,,
31-50,Private,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,51-70,United-States,>50K,,
17-30,Private,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Local-gov,11,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0-10,United-States,>50K,,
51-70,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,31-50,United-States,>50K,,
51-70,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Federal-gov,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,8,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
51-70,Private,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,31-50,Other,<=50K,,
31-50,Private,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,11-30,United-States,<=50K,,
51-70,Self-emp-not-inc,9,Never-married,Other-service,Unmarried,White,Female,0,0,0-10,United-States,<=50K,,
31-50,Private,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,51-70,United-States,<=50K,,
51-70,Local-gov,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,31-50,United-States,>50K,,
31-50,Federal-gov,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,4,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Self-emp-not-inc,13,Divorced,Tech-support,Not-in-family,White,Male,0,0,11-30,United-States,<=50K,,
51-70,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,51-70,United-States,<=50K,,
31-50,Private,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,>50K,,
31-50,Local-gov,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,31-50,United-States,<=50K,,
17-30,Private,13,Divorced,Other-service,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Federal-gov,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,31-50,United-States,>50K,,
17-30,Private,9,Never-married,Other-service,Not-in-family,White,Female,0,0,11-30,United-States,<=50K,,
51-70,Private,6,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,11-30,Other,>50K,,
17-30,Private,5,Never-married,Transport-moving,Other-relative,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Local-gov,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,31-50,United-States,>50K,,
17-30,Private,11,Never-married,Exec-managerial,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Federal-gov,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,31-50,United-States,>50K,,
51-70,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,11-30,United-States,<=50K,,
17-30,Private,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,11-30,United-States,<=50K,,
17-30,Private,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,11-30,United-States,<=50K,,
31-50,Private,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,11,Divorced,Craft-repair,Unmarried,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,31-50,United-States,<=50K,,
17-30,State-gov,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,31-50,Other,<=50K,,
17-30,Private,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,31-50,United-States,<=50K,,
17-30,Private,10,Never-married,Other-service,Own-child,White,Female,0,0,11-30,United-States,<=50K,,
31-50,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,31-50,United-States,<=50K,,
51-70,Private,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,31-50,United-States,<=50K,,
31-50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,31-50,United-States,>50K,,
17-30,Private,7,Never-married,Prof-specialty,Own-child,Black,Female,0,0,11-30,United-States,<=50K,,
51-70,Self-emp-inc,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,31-50,United-States,>50K,,
51-70,Private,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,51-70,United-States,>50K,,
